,ValueType,value,Iteration,Variable,Model,Dataset,DataType
15,time,23.25102663040161,5,10%,Active_Uncertainty,digits,image
16,time,23.62277746200561,6,10%,Active_Uncertainty,digits,image
17,time,23.57809948921204,7,10%,Active_Uncertainty,digits,image
18,time,23.96321821212769,8,10%,Active_Uncertainty,digits,image
19,time,23.384780406951904,9,10%,Active_Uncertainty,digits,image
20,accuracy,0.9526000349497168,0,50%,Active_Uncertainty,digits,image
21,accuracy,0.9468304088603036,1,50%,Active_Uncertainty,digits,image
22,accuracy,0.9365240249823632,2,50%,Active_Uncertainty,digits,image
23,accuracy,0.9579099162768288,3,50%,Active_Uncertainty,digits,image
24,accuracy,0.9607201205390056,4,50%,Active_Uncertainty,digits,image
25,accuracy,0.9583369979039432,5,50%,Active_Uncertainty,digits,image
26,accuracy,0.9524969350814968,6,50%,Active_Uncertainty,digits,image
27,accuracy,0.9378178150714821,7,50%,Active_Uncertainty,digits,image
28,accuracy,0.940913166682232,8,50%,Active_Uncertainty,digits,image
29,accuracy,0.9613131406507668,9,50%,Active_Uncertainty,digits,image
30,time,82.46803092956544,0,50%,Active_Uncertainty,digits,image
31,time,81.70958232879639,1,50%,Active_Uncertainty,digits,image
32,time,80.38604593276979,2,50%,Active_Uncertainty,digits,image
33,time,82.0457317829132,3,50%,Active_Uncertainty,digits,image
34,time,81.75503540039062,4,50%,Active_Uncertainty,digits,image
35,time,82.36801075935364,5,50%,Active_Uncertainty,digits,image
36,time,83.70219326019287,6,50%,Active_Uncertainty,digits,image
37,time,82.61276721954346,7,50%,Active_Uncertainty,digits,image
38,time,83.49172139167786,8,50%,Active_Uncertainty,digits,image
39,time,83.1472692489624,9,50%,Active_Uncertainty,digits,image
0,accuracy,0.910755172144976,0,10%,Active_QBC,digits,image
1,accuracy,0.9173256985392868,1,10%,Active_QBC,digits,image
2,accuracy,0.9038172708862684,2,10%,Active_QBC,digits,image
3,accuracy,0.9328639466187508,3,10%,Active_QBC,digits,image
4,accuracy,0.8776030389355305,4,10%,Active_QBC,digits,image
5,accuracy,0.9211284793857092,5,10%,Active_QBC,digits,image
6,accuracy,0.9260626939622092,6,10%,Active_QBC,digits,image
7,accuracy,0.9127749710568622,7,10%,Active_QBC,digits,image
8,accuracy,0.9428579575628954,8,10%,Active_QBC,digits,image
9,accuracy,0.9222307715369418,9,10%,Active_QBC,digits,image
10,time,69.89958906173706,0,10%,Active_QBC,digits,image
11,time,70.48896861076355,1,10%,Active_QBC,digits,image
12,time,67.79337310791016,2,10%,Active_QBC,digits,image
13,time,69.43781971931458,3,10%,Active_QBC,digits,image
14,time,68.88802599906921,4,10%,Active_QBC,digits,image
15,time,69.0626802444458,5,10%,Active_QBC,digits,image
16,time,70.21318030357361,6,10%,Active_QBC,digits,image
17,time,68.79358100891113,7,10%,Active_QBC,digits,image
18,time,69.30188322067261,8,10%,Active_QBC,digits,image
19,time,69.49861907958984,9,10%,Active_QBC,digits,image
20,accuracy,0.9462897080398248,0,50%,Active_QBC,digits,image
21,accuracy,0.9407343267223592,1,50%,Active_QBC,digits,image
22,accuracy,0.9191499746347386,2,50%,Active_QBC,digits,image
23,accuracy,0.9606943363866709,3,50%,Active_QBC,digits,image
24,accuracy,0.949755795989662,4,50%,Active_QBC,digits,image
25,accuracy,0.9414912194433384,5,50%,Active_QBC,digits,image
26,accuracy,0.9444856752436288,6,50%,Active_QBC,digits,image
27,accuracy,0.9492894930894232,7,50%,Active_QBC,digits,image
28,accuracy,0.9529244685418512,8,50%,Active_QBC,digits,image
29,accuracy,0.9356842863406728,9,50%,Active_QBC,digits,image
30,time,263.83569383621216,0,50%,Active_QBC,digits,image
31,time,262.79434275627136,1,50%,Active_QBC,digits,image
32,time,265.975909948349,2,50%,Active_QBC,digits,image
33,time,265.71337819099426,3,50%,Active_QBC,digits,image
34,time,264.66469430923456,4,50%,Active_QBC,digits,image
35,time,264.79571270942694,5,50%,Active_QBC,digits,image
36,time,258.82697248458857,6,50%,Active_QBC,digits,image
37,time,262.80059456825256,7,50%,Active_QBC,digits,image
38,time,264.46109795570374,8,50%,Active_QBC,digits,image
39,time,267.3746018409729,9,50%,Active_QBC,digits,image
0,accuracy,0.02789783648274383,0,10%,LabelPropagation_knn,digits,image
1,accuracy,0.02789783648274383,1,10%,LabelPropagation_knn,digits,image
2,accuracy,0.02789783648274383,2,10%,LabelPropagation_knn,digits,image
3,accuracy,0.02789783648274383,3,10%,LabelPropagation_knn,digits,image
4,accuracy,0.02789783648274383,4,10%,LabelPropagation_knn,digits,image
5,accuracy,0.02789783648274383,5,10%,LabelPropagation_knn,digits,image
6,accuracy,0.02789783648274383,6,10%,LabelPropagation_knn,digits,image
7,accuracy,0.02789783648274383,7,10%,LabelPropagation_knn,digits,image
8,accuracy,0.02789783648274383,8,10%,LabelPropagation_knn,digits,image
9,accuracy,0.02789783648274383,9,10%,LabelPropagation_knn,digits,image
10,time,0.253842830657959,0,10%,LabelPropagation_knn,digits,image
11,time,0.23242998123168945,1,10%,LabelPropagation_knn,digits,image
12,time,0.2352058887481689,2,10%,LabelPropagation_knn,digits,image
13,time,0.2330915927886963,3,10%,LabelPropagation_knn,digits,image
14,time,0.23355937004089355,4,10%,LabelPropagation_knn,digits,image
15,time,0.2335424423217773,5,10%,LabelPropagation_knn,digits,image
16,time,0.23292803764343264,6,10%,LabelPropagation_knn,digits,image
17,time,0.2333836555480957,7,10%,LabelPropagation_knn,digits,image
18,time,0.23322200775146484,8,10%,LabelPropagation_knn,digits,image
19,time,0.2327344417572021,9,10%,LabelPropagation_knn,digits,image
20,accuracy,0.02789783648274383,0,50%,LabelPropagation_knn,digits,image
21,accuracy,0.02789783648274383,1,50%,LabelPropagation_knn,digits,image
22,accuracy,0.02789783648274383,2,50%,LabelPropagation_knn,digits,image
23,accuracy,0.02789783648274383,3,50%,LabelPropagation_knn,digits,image
24,accuracy,0.02789783648274383,4,50%,LabelPropagation_knn,digits,image
25,accuracy,0.02789783648274383,5,50%,LabelPropagation_knn,digits,image
26,accuracy,0.02789783648274383,6,50%,LabelPropagation_knn,digits,image
27,accuracy,0.02789783648274383,7,50%,LabelPropagation_knn,digits,image
28,accuracy,0.02789783648274383,8,50%,LabelPropagation_knn,digits,image
29,accuracy,0.02789783648274383,9,50%,LabelPropagation_knn,digits,image
30,time,0.2310056686401367,0,50%,LabelPropagation_knn,digits,image
31,time,0.23055052757263186,1,50%,LabelPropagation_knn,digits,image
32,time,0.23644781112670896,2,50%,LabelPropagation_knn,digits,image
33,time,0.23284029960632324,3,50%,LabelPropagation_knn,digits,image
34,time,0.23346352577209475,4,50%,LabelPropagation_knn,digits,image
35,time,0.2318763732910156,5,50%,LabelPropagation_knn,digits,image
36,time,0.23264098167419436,6,50%,LabelPropagation_knn,digits,image
37,time,0.23235154151916504,7,50%,LabelPropagation_knn,digits,image
38,time,0.2333099842071533,8,50%,LabelPropagation_knn,digits,image
39,time,0.2358841896057129,9,50%,LabelPropagation_knn,digits,image
0,accuracy,0.017854793150327904,0,10%,LabelPropagation_rbf,digits,image
1,accuracy,0.017854793150327904,1,10%,LabelPropagation_rbf,digits,image
2,accuracy,0.017854793150327904,2,10%,LabelPropagation_rbf,digits,image
3,accuracy,0.017854793150327904,3,10%,LabelPropagation_rbf,digits,image
4,accuracy,0.017854793150327904,4,10%,LabelPropagation_rbf,digits,image
5,accuracy,0.017854793150327904,5,10%,LabelPropagation_rbf,digits,image
6,accuracy,0.017854793150327904,6,10%,LabelPropagation_rbf,digits,image
7,accuracy,0.017854793150327904,7,10%,LabelPropagation_rbf,digits,image
8,accuracy,0.017854793150327904,8,10%,LabelPropagation_rbf,digits,image
9,accuracy,0.017854793150327904,9,10%,LabelPropagation_rbf,digits,image
10,time,0.5887682437896729,0,10%,LabelPropagation_rbf,digits,image
11,time,0.5717134475708008,1,10%,LabelPropagation_rbf,digits,image
12,time,0.5678424835205078,2,10%,LabelPropagation_rbf,digits,image
13,time,0.5360691547393799,3,10%,LabelPropagation_rbf,digits,image
14,time,0.5575695037841797,4,10%,LabelPropagation_rbf,digits,image
15,time,0.5353851318359375,5,10%,LabelPropagation_rbf,digits,image
16,time,0.5366361141204834,6,10%,LabelPropagation_rbf,digits,image
17,time,0.5327506065368652,7,10%,LabelPropagation_rbf,digits,image
18,time,0.5353097915649414,8,10%,LabelPropagation_rbf,digits,image
19,time,0.5509998798370361,9,10%,LabelPropagation_rbf,digits,image
20,accuracy,0.017854793150327904,0,50%,LabelPropagation_rbf,digits,image
21,accuracy,0.017854793150327904,1,50%,LabelPropagation_rbf,digits,image
22,accuracy,0.017854793150327904,2,50%,LabelPropagation_rbf,digits,image
23,accuracy,0.017854793150327904,3,50%,LabelPropagation_rbf,digits,image
24,accuracy,0.017854793150327904,4,50%,LabelPropagation_rbf,digits,image
25,accuracy,0.017854793150327904,5,50%,LabelPropagation_rbf,digits,image
26,accuracy,0.017854793150327904,6,50%,LabelPropagation_rbf,digits,image
27,accuracy,0.017854793150327904,7,50%,LabelPropagation_rbf,digits,image
28,accuracy,0.017854793150327904,8,50%,LabelPropagation_rbf,digits,image
29,accuracy,0.017854793150327904,9,50%,LabelPropagation_rbf,digits,image
30,time,0.5640180110931396,0,50%,LabelPropagation_rbf,digits,image
31,time,0.5532488822937012,1,50%,LabelPropagation_rbf,digits,image
32,time,0.5513901710510254,2,50%,LabelPropagation_rbf,digits,image
33,time,0.5445938110351562,3,50%,LabelPropagation_rbf,digits,image
34,time,0.5559875965118408,4,50%,LabelPropagation_rbf,digits,image
35,time,0.5348246097564697,5,50%,LabelPropagation_rbf,digits,image
36,time,0.5320634841918945,6,50%,LabelPropagation_rbf,digits,image
37,time,0.5322642326354979,7,50%,LabelPropagation_rbf,digits,image
38,time,0.5341300964355469,8,50%,LabelPropagation_rbf,digits,image
39,time,0.5487174987792969,9,50%,LabelPropagation_rbf,digits,image
0,accuracy,0.02789783648274383,0,10%,LabelSpreading_knn,digits,image
1,accuracy,0.02789783648274383,1,10%,LabelSpreading_knn,digits,image
2,accuracy,0.02789783648274383,2,10%,LabelSpreading_knn,digits,image
3,accuracy,0.02789783648274383,3,10%,LabelSpreading_knn,digits,image
4,accuracy,0.02789783648274383,4,10%,LabelSpreading_knn,digits,image
5,accuracy,0.02789783648274383,5,10%,LabelSpreading_knn,digits,image
6,accuracy,0.02789783648274383,6,10%,LabelSpreading_knn,digits,image
7,accuracy,0.02789783648274383,7,10%,LabelSpreading_knn,digits,image
8,accuracy,0.02789783648274383,8,10%,LabelSpreading_knn,digits,image
9,accuracy,0.02789783648274383,9,10%,LabelSpreading_knn,digits,image
10,time,0.08718490600585938,0,10%,LabelSpreading_knn,digits,image
11,time,0.08448481559753418,1,10%,LabelSpreading_knn,digits,image
12,time,0.08657598495483397,2,10%,LabelSpreading_knn,digits,image
13,time,0.0912930965423584,3,10%,LabelSpreading_knn,digits,image
14,time,0.10360097885131836,4,10%,LabelSpreading_knn,digits,image
15,time,0.08314919471740723,5,10%,LabelSpreading_knn,digits,image
16,time,0.08167767524719237,6,10%,LabelSpreading_knn,digits,image
17,time,0.08213543891906737,7,10%,LabelSpreading_knn,digits,image
18,time,0.08164429664611816,8,10%,LabelSpreading_knn,digits,image
19,time,0.08230328559875487,9,10%,LabelSpreading_knn,digits,image
20,accuracy,0.02789783648274383,0,50%,LabelSpreading_knn,digits,image
21,accuracy,0.02789783648274383,1,50%,LabelSpreading_knn,digits,image
22,accuracy,0.02789783648274383,2,50%,LabelSpreading_knn,digits,image
23,accuracy,0.02789783648274383,3,50%,LabelSpreading_knn,digits,image
24,accuracy,0.02789783648274383,4,50%,LabelSpreading_knn,digits,image
25,accuracy,0.02789783648274383,5,50%,LabelSpreading_knn,digits,image
26,accuracy,0.02789783648274383,6,50%,LabelSpreading_knn,digits,image
27,accuracy,0.02789783648274383,7,50%,LabelSpreading_knn,digits,image
28,accuracy,0.02789783648274383,8,50%,LabelSpreading_knn,digits,image
29,accuracy,0.02789783648274383,9,50%,LabelSpreading_knn,digits,image
30,time,0.08663034439086914,0,50%,LabelSpreading_knn,digits,image
31,time,0.08195066452026367,1,50%,LabelSpreading_knn,digits,image
32,time,0.08792400360107422,2,50%,LabelSpreading_knn,digits,image
33,time,0.09107565879821776,3,50%,LabelSpreading_knn,digits,image
34,time,0.08102750778198242,4,50%,LabelSpreading_knn,digits,image
35,time,0.08168506622314453,5,50%,LabelSpreading_knn,digits,image
36,time,0.08099699020385742,6,50%,LabelSpreading_knn,digits,image
37,time,0.08168649673461914,7,50%,LabelSpreading_knn,digits,image
38,time,0.08131241798400879,8,50%,LabelSpreading_knn,digits,image
39,time,0.0815582275390625,9,50%,LabelSpreading_knn,digits,image
0,accuracy,0.6967608513317418,0,10%,LabelSpreading_rbf,digits,image
1,accuracy,0.6967608513317418,1,10%,LabelSpreading_rbf,digits,image
2,accuracy,0.6967608513317418,2,10%,LabelSpreading_rbf,digits,image
3,accuracy,0.6967608513317418,3,10%,LabelSpreading_rbf,digits,image
4,accuracy,0.6967608513317418,4,10%,LabelSpreading_rbf,digits,image
5,accuracy,0.6967608513317418,5,10%,LabelSpreading_rbf,digits,image
6,accuracy,0.6967608513317418,6,10%,LabelSpreading_rbf,digits,image
7,accuracy,0.6967608513317418,7,10%,LabelSpreading_rbf,digits,image
8,accuracy,0.6967608513317418,8,10%,LabelSpreading_rbf,digits,image
9,accuracy,0.6967608513317418,9,10%,LabelSpreading_rbf,digits,image
10,time,0.3013591766357422,0,10%,LabelSpreading_rbf,digits,image
11,time,0.276822566986084,1,10%,LabelSpreading_rbf,digits,image
12,time,0.2856416702270508,2,10%,LabelSpreading_rbf,digits,image
13,time,0.27832961082458496,3,10%,LabelSpreading_rbf,digits,image
14,time,0.29689526557922363,4,10%,LabelSpreading_rbf,digits,image
15,time,0.2819092273712158,5,10%,LabelSpreading_rbf,digits,image
16,time,0.28150105476379395,6,10%,LabelSpreading_rbf,digits,image
17,time,0.2760264873504639,7,10%,LabelSpreading_rbf,digits,image
18,time,0.2817690372467041,8,10%,LabelSpreading_rbf,digits,image
19,time,0.27591705322265625,9,10%,LabelSpreading_rbf,digits,image
20,accuracy,0.6967608513317418,0,50%,LabelSpreading_rbf,digits,image
21,accuracy,0.6967608513317418,1,50%,LabelSpreading_rbf,digits,image
22,accuracy,0.6967608513317418,2,50%,LabelSpreading_rbf,digits,image
23,accuracy,0.6967608513317418,3,50%,LabelSpreading_rbf,digits,image
24,accuracy,0.6967608513317418,4,50%,LabelSpreading_rbf,digits,image
25,accuracy,0.6967608513317418,5,50%,LabelSpreading_rbf,digits,image
26,accuracy,0.6967608513317418,6,50%,LabelSpreading_rbf,digits,image
27,accuracy,0.6967608513317418,7,50%,LabelSpreading_rbf,digits,image
28,accuracy,0.6967608513317418,8,50%,LabelSpreading_rbf,digits,image
29,accuracy,0.6967608513317418,9,50%,LabelSpreading_rbf,digits,image
30,time,0.2797083854675293,0,50%,LabelSpreading_rbf,digits,image
31,time,0.2747199535369873,1,50%,LabelSpreading_rbf,digits,image
32,time,0.2795948982238769,2,50%,LabelSpreading_rbf,digits,image
33,time,0.2789070606231689,3,50%,LabelSpreading_rbf,digits,image
34,time,0.2830803394317627,4,50%,LabelSpreading_rbf,digits,image
35,time,0.2744407653808594,5,50%,LabelSpreading_rbf,digits,image
36,time,0.2772457599639893,6,50%,LabelSpreading_rbf,digits,image
37,time,0.273073673248291,7,50%,LabelSpreading_rbf,digits,image
38,time,0.2786576747894287,8,50%,LabelSpreading_rbf,digits,image
39,time,0.2756383419036865,9,50%,LabelSpreading_rbf,digits,image
0,accuracy,0.20165732959850607,0,10%,Active_Random,cifar2,image
1,accuracy,0.2346275252525253,1,10%,Active_Random,cifar2,image
2,accuracy,0.2761926645658263,2,10%,Active_Random,cifar2,image
3,accuracy,0.16806435751748255,3,10%,Active_Random,cifar2,image
4,accuracy,0.1338833041958042,4,10%,Active_Random,cifar2,image
5,accuracy,0.16469569203944207,5,10%,Active_Random,cifar2,image
6,accuracy,0.13373397435897436,6,10%,Active_Random,cifar2,image
7,accuracy,0.19429563492063487,7,10%,Active_Random,cifar2,image
8,accuracy,0.16307546620046626,8,10%,Active_Random,cifar2,image
9,accuracy,0.22035076851253324,9,10%,Active_Random,cifar2,image
10,time,169.05188584327698,0,10%,Active_Random,cifar2,image
11,time,172.40896224975586,1,10%,Active_Random,cifar2,image
12,time,170.4894163608551,2,10%,Active_Random,cifar2,image
13,time,171.14490056037903,3,10%,Active_Random,cifar2,image
14,time,171.2108781337738,4,10%,Active_Random,cifar2,image
15,time,171.2801375389099,5,10%,Active_Random,cifar2,image
16,time,172.73734521865845,6,10%,Active_Random,cifar2,image
17,time,168.93181657791138,7,10%,Active_Random,cifar2,image
18,time,171.74557018280032,8,10%,Active_Random,cifar2,image
19,time,171.35575270652768,9,10%,Active_Random,cifar2,image
20,accuracy,0.21924208603896103,0,50%,Active_Random,cifar2,image
21,accuracy,0.19104289807414807,1,50%,Active_Random,cifar2,image
22,accuracy,0.1913470643939394,2,50%,Active_Random,cifar2,image
23,accuracy,0.17436537114845935,3,50%,Active_Random,cifar2,image
24,accuracy,0.3217329545454545,4,50%,Active_Random,cifar2,image
25,accuracy,0.1578339858670741,5,50%,Active_Random,cifar2,image
26,accuracy,0.1958104395604396,6,50%,Active_Random,cifar2,image
27,accuracy,0.3649537865385389,7,50%,Active_Random,cifar2,image
28,accuracy,0.3037206716894217,8,50%,Active_Random,cifar2,image
29,accuracy,0.2179687865131944,9,50%,Active_Random,cifar2,image
30,time,550.5318405628203,0,50%,Active_Random,cifar2,image
31,time,555.9141840934753,1,50%,Active_Random,cifar2,image
32,time,557.6453814506532,2,50%,Active_Random,cifar2,image
33,time,556.7488622665405,3,50%,Active_Random,cifar2,image
34,time,549.5452847480774,4,50%,Active_Random,cifar2,image
35,time,551.078964471817,5,50%,Active_Random,cifar2,image
36,time,556.0995349884033,6,50%,Active_Random,cifar2,image
37,time,556.0856647491455,7,50%,Active_Random,cifar2,image
38,time,558.600412607193,8,50%,Active_Random,cifar2,image
39,time,558.2055997848512,9,50%,Active_Random,cifar2,image
0,accuracy,0.16440018315018315,0,10%,Active_Uncertainty,cifar2,image
1,accuracy,0.2780030737591479,1,10%,Active_Uncertainty,cifar2,image
2,accuracy,0.09704861111111113,2,10%,Active_Uncertainty,cifar2,image
3,accuracy,0.1759775641025641,3,10%,Active_Uncertainty,cifar2,image
4,accuracy,0.14518987956487955,4,10%,Active_Uncertainty,cifar2,image
5,accuracy,0.2200757575757576,5,10%,Active_Uncertainty,cifar2,image
6,accuracy,0.234642094017094,6,10%,Active_Uncertainty,cifar2,image
7,accuracy,0.2104522852878116,7,10%,Active_Uncertainty,cifar2,image
8,accuracy,0.24229403409090905,8,10%,Active_Uncertainty,cifar2,image
9,accuracy,0.10395638368983956,9,10%,Active_Uncertainty,cifar2,image
10,time,333.70742130279535,0,10%,Active_Uncertainty,cifar2,image
11,time,332.2568933963776,1,10%,Active_Uncertainty,cifar2,image
12,time,331.45463585853577,2,10%,Active_Uncertainty,cifar2,image
13,time,333.6574072837829,3,10%,Active_Uncertainty,cifar2,image
14,time,331.4752006530762,4,10%,Active_Uncertainty,cifar2,image
15,time,332.80379676818853,5,10%,Active_Uncertainty,cifar2,image
16,time,332.9914345741272,6,10%,Active_Uncertainty,cifar2,image
17,time,334.1023631095886,7,10%,Active_Uncertainty,cifar2,image
18,time,334.42032599449163,8,10%,Active_Uncertainty,cifar2,image
19,time,334.2320837974548,9,10%,Active_Uncertainty,cifar2,image
20,accuracy,0.1641101953601954,0,50%,Active_Uncertainty,cifar2,image
21,accuracy,0.2979867354867355,1,50%,Active_Uncertainty,cifar2,image
22,accuracy,0.1535964035964036,2,50%,Active_Uncertainty,cifar2,image
23,accuracy,0.2826755352490647,3,50%,Active_Uncertainty,cifar2,image
24,accuracy,0.2575599747474747,4,50%,Active_Uncertainty,cifar2,image
25,accuracy,0.13788243006993006,5,50%,Active_Uncertainty,cifar2,image
26,accuracy,0.2515625,6,50%,Active_Uncertainty,cifar2,image
27,accuracy,0.2652503746253746,7,50%,Active_Uncertainty,cifar2,image
28,accuracy,0.27486471861471856,8,50%,Active_Uncertainty,cifar2,image
29,accuracy,0.21166306281437855,9,50%,Active_Uncertainty,cifar2,image
30,time,1116.2290346622467,0,50%,Active_Uncertainty,cifar2,image
31,time,1109.7679936885834,1,50%,Active_Uncertainty,cifar2,image
32,time,1096.1464838981626,2,50%,Active_Uncertainty,cifar2,image
33,time,1102.1766407489777,3,50%,Active_Uncertainty,cifar2,image
